transaction_id,customer_id,product_id,purchase_date,season,purchase_amount,discount_applied,discount_percentage,promo_code_used,shipping_type,review_rating,size_purchased,color_purchased
3292,1028,2023,2023-11-16,Fall,104.0,Yes,20,Yes,Standard,3.4,XL,Blue
3293,1028,2028,2023-02-08,Winter,44.0,No,0,No,Free Shipping,4.0,L,Red
3294,1028,2023,2023-01-21,Winter,115.2,Yes,20,Yes,Express,3.9,XL,White
3295,1028,2039,2024-05-15,Spring,115.0,No,0,No,Express,3.6,M,Navy
3296,1028,2019,2024-09-21,Fall,62.25,Yes,25,Yes,Next Day Air,4.3,XS,Brown
3297,1028,2009,2023-08-08,Summer,53.2,Yes,30,Yes,Standard,3.9,XS,Purple
3298,1028,2033,2024-08-15,Summer,32.0,No,0,No,Free Shipping,3.7,XL,Beige
3299,1028,2028,2024-03-13,Spring,22.4,Yes,20,Yes,Standard,4.1,XL,Blue
3300,1028,2008,2023-07-24,Summer,38.25,Yes,25,Yes,Free Shipping,4.4,XS,Yellow
3301,1029,2015,2024-12-21,Winter,28.0,No,0,No,Standard,3.7,L,Red
3302,1029,2024,2024-10-15,Fall,171.0,No,0,No,Standard,4.2,S,Blue
3303,1029,2029,2024-04-18,Spring,19.2,Yes,20,No,Express,4.5,XS,Yellow
3304,1029,2044,2023-07-28,Summer,264.35,Yes,15,Yes,Free Shipping,2.8,L,Gray
3305,1029,2015,2023-04-27,Spring,12.8,Yes,20,Yes,Free Shipping,3.4,L,Green
3306,1029,2020,2024-10-24,Fall,39.6,Yes,10,Yes,2-Day Shipping,2.8,XL,Navy
3307,1029,2017,2024-10-21,Fall,80.0,No,0,No,Standard,3.5,XS,Blue
3308,1029,2030,2024-09-08,Fall,31.0,No,0,No,Express,4.7,M,Yellow
3309,1029,2029,2024-11-04,Fall,20.0,No,0,No,2-Day Shipping,4.5,S,White
3310,1030,2009,2024-08-07,Summer,104.0,No,0,No,2-Day Shipping,3.6,XL,Red
3311,1030,2004,2024-05-23,Spring,48.8,Yes,20,Yes,Free Shipping,3.0,L,Orange
3312,1030,2018,2023-08-30,Summer,67.15,Yes,15,Yes,Express,4.9,M,Pink
3313,1030,2044,2023-02-27,Winter,351.0,No,0,No,Standard,4.1,XL,Green
3314,1030,2003,2024-05-01,Spring,71.0,No,0,No,2-Day Shipping,4.6,M,Beige
3315,1030,2009,2024-01-12,Winter,55.3,Yes,30,No,Free Shipping,2.1,XS,Purple
3316,1030,2040,2024-11-18,Fall,60.0,Yes,20,Yes,Free Shipping,4.7,XL,Gray
3317,1030,2014,2024-03-29,Spring,135.2,Yes,20,No,2-Day Shipping,2.9,S,Red
3318,1030,2019,2023-08-04,Summer,65.0,No,0,No,2-Day Shipping,3.9,L,Orange
3319,1030,2030,2023-02-04,Winter,29.0,No,0,No,2-Day Shipping,4.5,L,Purple
3320,1031,2011,2024-02-27,Winter,94.0,No,0,No,2-Day Shipping,4.2,XS,Navy
3321,1031,2034,2024-12-16,Winter,91.0,No,0,No,Free Shipping,3.1,XL,Purple
3322,1031,2038,2023-12-01,Winter,108.0,No,0,No,Free Shipping,4.3,S,Yellow
3323,1031,2036,2024-03-30,Spring,161.0,No,0,No,Express,2.0,M,Blue
3324,1031,2021,2024-08-12,Summer,68.85,Yes,15,Yes,Free Shipping,4.5,M,Beige
3325,1031,2011,2024-05-04,Spring,90.0,No,0,No,Free Shipping,2.8,M,Orange
3326,1031,2040,2023-10-16,Fall,52.5,Yes,25,Yes,2-Day Shipping,4.6,XL,Gray
3327,1031,2027,2023-01-22,Winter,61.0,No,0,No,Free Shipping,3.9,XS,Beige
3328,1031,2004,2023-07-23,Summer,83.0,No,0,No,Express,2.5,L,Pink
3329,1031,2001,2023-09-24,Fall,27.3,Yes,30,Yes,Free Shipping,2.4,L,Orange
3330,1031,2001,2024-04-09,Spring,73.0,No,0,No,Standard,2.7,M,Red
3331,1031,2037,2024-05-21,Spring,116.9,Yes,30,No,2-Day Shipping,2.6,S,Green
3332,1032,2024,2023-07-04,Summer,164.0,No,0,No,Next Day Air,2.1,S,Pink
3333,1032,2011,2024-04-06,Spring,69.75,Yes,25,Yes,Express,2.3,M,Purple
3334,1032,2008,2024-02-12,Winter,51.0,Yes,25,Yes,Standard,4.2,XS,Brown
3335,1032,2023,2023-03-02,Spring,48.8,Yes,20,Yes,2-Day Shipping,5.0,XL,Purple
3336,1032,2016,2023-02-16,Winter,40.8,Yes,20,Yes,Free Shipping,4.9,S,Brown
3337,1032,2014,2023-02-12,Winter,92.0,Yes,20,Yes,Standard,4.6,M,Purple
3338,1032,2039,2024-06-27,Summer,180.0,Yes,10,Yes,Express,4.9,M,Purple
3339,1033,2025,2024-01-05,Winter,44.0,No,0,No,Standard,4.7,M,Brown
3340,1033,2009,2023-11-17,Fall,95.0,No,0,No,Next Day Air,2.9,S,Brown
3341,1033,2002,2024-11-04,Fall,36.55,Yes,15,Yes,Express,2.5,S,Purple
3342,1033,2022,2024-04-23,Spring,17.25,Yes,25,No,Express,2.1,XL,Beige
3343,1033,2006,2024-04-13,Spring,158.1,Yes,15,No,Standard,2.4,M,Navy
3344,1033,2045,2023-06-22,Summer,95.0,No,0,No,Free Shipping,3.7,S,Pink
3345,1033,2007,2023-01-05,Winter,53.0,No,0,No,2-Day Shipping,2.5,S,Orange
3346,1033,2045,2024-05-25,Spring,42.0,No,0,No,Free Shipping,2.1,XS,Green
3347,1033,2011,2024-01-18,Winter,72.0,No,0,No,Standard,2.3,XS,White
3348,1034,2030,2024-04-16,Spring,42.0,No,0,No,Free Shipping,4.9,XS,Blue
3349,1034,2038,2023-02-14,Winter,133.0,No,0,No,2-Day Shipping,3.4,XL,Navy
3350,1034,2024,2023-08-05,Summer,72.0,No,0,No,Free Shipping,2.8,XS,Brown
3351,1034,2027,2024-09-08,Fall,208.25,Yes,15,Yes,2-Day Shipping,4.9,XS,Black
3352,1034,2012,2023-08-02,Summer,30.0,No,0,No,Free Shipping,3.2,S,White
3353,1034,2011,2023-11-02,Fall,66.0,No,0,No,2-Day Shipping,4.2,XL,Navy
3354,1034,2028,2024-01-03,Winter,48.45,Yes,15,Yes,2-Day Shipping,3.5,L,Red
3355,1035,2010,2024-07-30,Summer,186.4,Yes,20,No,Express,4.3,L,White
3356,1035,2008,2023-02-11,Winter,48.45,Yes,15,Yes,Free Shipping,4.4,L,Brown
3357,1035,2014,2024-10-06,Fall,68.25,Yes,25,Yes,Next Day Air,3.7,M,Gray
3358,1035,2028,2024-06-19,Summer,37.8,Yes,10,Yes,Free Shipping,4.9,XL,Green
3359,1035,2021,2024-02-27,Winter,67.2,Yes,20,No,Free Shipping,3.8,XL,Black
3360,1035,2031,2023-04-27,Spring,29.25,Yes,25,Yes,Express,3.3,M,Blue
3361,1035,2029,2024-08-24,Summer,44.0,No,0,No,2-Day Shipping,4.0,M,Orange
3362,1035,2038,2023-07-11,Summer,53.9,Yes,30,No,Free Shipping,3.7,L,Brown
3363,1036,2002,2023-01-19,Winter,11.25,Yes,25,Yes,Express,4.0,XL,Purple
3364,1036,2007,2024-05-13,Spring,39.0,No,0,No,Express,5.0,L,Orange
3365,1036,2032,2023-11-06,Fall,75.6,Yes,10,Yes,Free Shipping,4.7,S,Black
3366,1036,2030,2023-08-03,Summer,42.0,No,0,No,Express,4.4,XL,Gray
3367,1036,2042,2023-03-30,Spring,177.0,No,0,No,Express,3.5,XS,Navy
3368,1036,2021,2023-06-06,Summer,173.0,No,0,No,2-Day Shipping,4.0,XL,Gray
3369,1036,2034,2023-07-26,Summer,100.0,No,0,No,Standard,4.7,XS,White
3370,1036,2026,2024-10-07,Fall,130.0,No,0,No,Free Shipping,4.7,XL,Purple
3371,1036,2017,2024-07-21,Summer,100.8,Yes,30,Yes,Free Shipping,4.3,L,Gray
3372,1036,2038,2023-03-04,Spring,81.9,Yes,30,Yes,2-Day Shipping,3.3,L,Beige
3373,1036,2039,2023-04-30,Spring,216.0,No,0,No,Express,4.4,L,Black
3374,1036,2034,2023-06-15,Summer,98.0,No,0,No,Express,4.0,XL,Gray
3375,1037,2020,2024-08-24,Summer,95.25,Yes,25,Yes,Standard,2.4,L,Green
3376,1037,2029,2024-11-20,Fall,38.0,No,0,No,2-Day Shipping,4.4,XL,Gray
3377,1037,2006,2023-10-17,Fall,82.0,No,0,No,Standard,2.4,XL,Beige
3378,1037,2045,2023-04-14,Spring,83.0,No,0,No,Standard,3.5,XL,Black
3379,1037,2006,2023-01-19,Winter,151.0,No,0,No,Standard,3.1,XL,Black
3380,1038,2036,2023-03-07,Spring,103.0,No,0,No,Standard,3.9,S,Beige
3381,1038,2024,2023-09-22,Fall,147.0,No,0,No,Free Shipping,4.3,XL,Red
3382,1038,2028,2023-06-04,Summer,59.0,No,0,No,Standard,3.8,XS,Beige
3383,1038,2001,2024-04-13,Spring,54.6,Yes,30,Yes,2-Day Shipping,3.8,XS,Brown
3384,1038,2045,2023-02-12,Winter,79.9,Yes,15,Yes,Standard,4.7,M,Purple
3385,1038,2036,2024-03-28,Spring,157.0,No,0,No,Standard,4.2,M,Blue
3386,1038,2029,2023-05-22,Spring,22.0,No,0,No,Express,3.3,XS,Gray
3387,1038,2040,2024-04-30,Spring,70.4,Yes,20,Yes,Free Shipping,3.1,M,Yellow
3388,1039,2011,2024-11-11,Fall,37.5,Yes,25,No,Standard,4.4,L,Green
3389,1039,2039,2024-02-24,Winter,207.0,No,0,No,Free Shipping,3.5,XS,Beige
3390,1039,2030,2023-05-30,Spring,12.0,No,0,No,Standard,3.6,M,Blue
3391,1039,2026,2024-02-16,Winter,62.0,No,0,No,Standard,3.2,S,Pink
3392,1039,2031,2023-03-01,Spring,43.0,No,0,No,2-Day Shipping,3.3,XL,Red
3393,1039,2033,2023-11-18,Fall,44.8,Yes,30,Yes,Standard,3.8,L,Beige
3394,1039,2040,2024-10-21,Fall,71.0,No,0,No,Free Shipping,3.9,L,Purple
3395,1039,2027,2023-12-20,Winter,465.0,No,0,No,Standard,3.2,M,White
3396,1039,2032,2023-02-07,Winter,211.0,No,0,No,2-Day Shipping,4.2,XL,Brown
3397,1039,2022,2023-10-18,Fall,11.2,Yes,30,Yes,Free Shipping,3.0,XS,Black
3398,1040,2005,2024-07-06,Summer,51.0,Yes,25,No,Standard,5.0,XS,Blue
3399,1040,2030,2023-09-23,Fall,44.0,No,0,No,Free Shipping,2.1,XS,Beige
3400,1040,2019,2023-11-02,Fall,118.0,No,0,No,Next Day Air,3.4,XL,Pink
3401,1040,2013,2024-10-04,Fall,67.0,No,0,No,Express,3.8,M,Yellow
3402,1040,2027,2024-08-09,Summer,334.9,Yes,15,Yes,Free Shipping,2.3,S,Orange
3403,1040,2022,2024-01-05,Winter,18.0,Yes,25,No,Standard,2.2,S,Beige
3404,1040,2010,2023-08-08,Summer,145.5,Yes,25,Yes,Free Shipping,3.8,L,Red
3405,1040,2044,2024-08-21,Summer,355.0,No,0,No,Free Shipping,5.0,L,Purple
3406,1040,2043,2024-03-02,Spring,116.25,Yes,25,Yes,Standard,4.1,XL,Brown
3407,1040,2002,2023-05-01,Spring,28.0,No,0,No,Standard,2.1,XL,Blue
3408,1041,2039,2023-05-02,Spring,244.0,No,0,No,Express,2.3,M,Black
3409,1041,2010,2024-06-19,Summer,95.2,Yes,20,Yes,Express,2.9,S,Navy
3410,1041,2003,2024-08-26,Summer,74.4,Yes,20,No,2-Day Shipping,2.6,L,Black
3411,1041,2024,2023-05-06,Spring,111.75,Yes,25,Yes,Free Shipping,3.7,M,Orange
3412,1041,2017,2024-01-22,Winter,191.0,No,0,No,Standard,4.5,S,Brown
3413,1042,2038,2024-10-13,Fall,108.0,No,0,No,Standard,4.4,M,White
3414,1042,2037,2024-10-01,Fall,139.2,Yes,20,No,Next Day Air,4.2,L,Purple
3415,1042,2017,2023-10-12,Fall,92.0,No,0,No,Free Shipping,4.5,M,Brown
3416,1042,2042,2024-10-22,Fall,131.0,No,0,No,Next Day Air,3.4,XL,Pink
3417,1042,2013,2023-02-24,Winter,42.7,Yes,30,No,Standard,4.8,XL,Navy
3418,1042,2044,2023-01-20,Winter,240.0,No,0,No,2-Day Shipping,3.6,XL,Beige
3419,1042,2003,2023-03-28,Spring,108.0,No,0,No,Standard,3.9,XS,Blue
3420,1042,2034,2024-03-23,Spring,56.8,Yes,20,No,Standard,3.9,XS,Brown
3421,1042,2019,2023-06-22,Summer,72.9,Yes,10,Yes,Next Day Air,3.5,S,Black
3422,1042,2017,2024-09-21,Fall,122.4,Yes,20,No,Standard,3.9,L,Blue
3423,1042,2039,2023-09-22,Fall,186.0,No,0,No,Standard,4.8,S,Orange
3424,1042,2017,2024-09-03,Fall,154.0,Yes,30,Yes,Standard,3.9,XS,Blue
3425,1042,2006,2024-04-20,Spring,139.4,Yes,15,Yes,Standard,4.8,XL,Pink
3426,1042,2030,2024-11-22,Fall,15.3,Yes,15,Yes,Express,3.7,XS,Yellow
3427,1043,2028,2024-05-27,Spring,28.0,No,0,No,Free Shipping,3.5,S,Orange
3428,1043,2003,2023-09-09,Fall,108.0,No,0,No,Free Shipping,4.9,XS,Black
3429,1043,2014,2024-04-20,Spring,144.0,No,0,No,Standard,3.5,L,Red
3430,1043,2036,2024-09-04,Fall,92.0,No,0,No,Express,3.9,S,Pink
3431,1043,2029,2024-06-06,Summer,23.1,Yes,30,No,Standard,3.3,XS,Navy
3432,1043,2028,2024-07-23,Summer,32.0,No,0,No,Free Shipping,3.6,M,Yellow
3433,1043,2034,2023-12-17,Winter,140.25,Yes,25,No,Free Shipping,3.7,M,Blue
3434,1043,2015,2023-08-04,Summer,26.0,No,0,No,2-Day Shipping,3.8,S,Yellow
3435,1043,2020,2023-01-03,Winter,99.45,Yes,15,No,2-Day Shipping,3.9,L,Orange
3436,1043,2033,2024-02-07,Winter,79.2,Yes,10,No,2-Day Shipping,4.2,L,Yellow
3437,1043,2016,2023-05-07,Spring,140.0,No,0,No,Free Shipping,3.9,L,Navy
3438,1043,2027,2024-12-14,Winter,45.9,Yes,15,Yes,Standard,4.0,XS,Orange
3439,1043,2009,2023-10-15,Fall,68.0,Yes,20,No,Standard,4.7,L,Blue
3440,1044,2041,2023-02-07,Winter,49.0,Yes,30,No,Standard,3.6,L,White
3441,1044,2009,2023-10-12,Fall,72.8,Yes,30,Yes,Free Shipping,4.4,S,White
3442,1044,2002,2024-08-25,Summer,23.0,No,0,No,2-Day Shipping,3.4,S,Brown
3443,1044,2035,2023-10-08,Fall,59.0,No,0,No,Next Day Air,3.2,XL,Pink
3444,1044,2032,2023-09-16,Fall,244.8,Yes,10,Yes,Express,4.7,L,Red
3445,1044,2030,2023-05-05,Spring,40.5,Yes,10,Yes,Standard,4.8,M,Green
3446,1044,2030,2024-06-29,Summer,32.0,Yes,20,Yes,Free Shipping,3.3,XS,Purple
3447,1044,2023,2023-08-20,Summer,180.0,No,0,No,Next Day Air,4.9,S,Navy
3448,1045,2020,2023-12-04,Winter,71.1,Yes,10,Yes,2-Day Shipping,4.1,XL,Orange
3449,1045,2009,2024-10-03,Fall,82.0,No,0,No,Express,3.6,M,Black
3450,1045,2019,2023-12-08,Winter,111.0,No,0,No,Free Shipping,4.9,XL,Beige
3451,1045,2036,2023-04-08,Spring,126.0,Yes,10,Yes,Express,4.9,XS,Orange
3452,1045,2021,2023-05-11,Spring,75.0,No,0,No,Standard,4.0,L,White
3453,1045,2034,2023-04-15,Spring,148.5,Yes,25,Yes,Free Shipping,3.9,L,Gray
3454,1045,2041,2024-09-05,Fall,27.0,Yes,25,Yes,Free Shipping,4.8,M,Yellow
3455,1045,2043,2024-11-22,Fall,105.0,Yes,30,Yes,Standard,3.5,XL,Purple
3456,1045,2043,2023-03-11,Spring,125.0,No,0,No,Free Shipping,3.5,XL,Red
3457,1045,2027,2023-12-30,Winter,225.25,Yes,15,Yes,2-Day Shipping,3.6,XS,Navy
3458,1045,2006,2023-11-16,Fall,136.8,Yes,20,Yes,2-Day Shipping,3.8,S,Navy
3459,1045,2027,2024-04-25,Spring,208.0,No,0,No,Next Day Air,3.7,XL,Pink
3460,1045,2018,2024-11-04,Fall,30.1,Yes,30,Yes,Express,4.7,S,Gray
3461,1046,2022,2024-10-17,Fall,16.0,No,0,No,Free Shipping,3.8,L,Pink
3462,1046,2010,2024-12-10,Winter,164.0,No,0,No,Express,4.2,M,Green
3463,1046,2040,2023-12-03,Winter,58.5,Yes,10,No,2-Day Shipping,4.1,S,Purple
3464,1046,2016,2023-08-24,Summer,169.0,No,0,No,2-Day Shipping,3.6,M,Orange
3465,1046,2037,2024-01-20,Winter,109.8,Yes,10,No,Standard,3.9,XS,Brown
3466,1046,2025,2023-04-28,Spring,13.3,Yes,30,Yes,Express,4.8,XS,Gray
3467,1046,2006,2023-07-22,Summer,112.2,Yes,15,No,Free Shipping,3.8,S,Gray
3468,1046,2035,2023-01-23,Winter,57.0,No,0,No,Standard,4.8,S,Green
3469,1046,2042,2024-11-01,Fall,301.0,No,0,No,Express,3.8,L,Gray
3470,1046,2027,2024-01-14,Winter,324.8,Yes,30,Yes,Next Day Air,5.0,L,Purple
3471,1046,2008,2023-03-08,Spring,27.2,Yes,15,No,Express,3.5,M,Blue
3472,1046,2003,2024-09-05,Fall,94.0,No,0,No,Standard,3.6,XL,Pink
3473,1046,2022,2023-07-13,Summer,22.95,Yes,15,Yes,Free Shipping,3.3,S,Brown
3474,1046,2005,2024-08-21,Summer,72.75,Yes,25,Yes,Free Shipping,4.6,S,Brown
3475,1046,2024,2024-02-02,Winter,161.5,Yes,15,Yes,Express,3.8,L,Purple
3476,1047,2012,2024-05-21,Spring,35.0,Yes,30,Yes,Standard,4.4,S,Beige
3477,1047,2007,2023-08-29,Summer,33.75,Yes,25,Yes,2-Day Shipping,4.2,M,Red
3478,1047,2014,2024-07-17,Summer,68.25,Yes,25,Yes,Standard,4.1,XS,Beige
3479,1047,2045,2024-06-08,Summer,54.75,Yes,25,Yes,Express,3.9,M,Green
3480,1047,2042,2023-01-26,Winter,130.5,Yes,10,Yes,Standard,3.8,XL,Brown
3481,1047,2035,2024-07-13,Summer,99.45,Yes,15,Yes,Standard,3.4,XS,Brown
3482,1047,2020,2023-07-25,Summer,65.6,Yes,20,Yes,Free Shipping,4.5,M,Gray
3483,1047,2017,2024-12-23,Winter,105.0,No,0,No,Free Shipping,4.6,M,Black
3484,1047,2010,2023-11-03,Fall,152.0,No,0,No,Express,4.6,L,Pink
3485,1047,2005,2024-11-02,Fall,30.6,Yes,15,Yes,Standard,4.8,S,Beige
3486,1047,2037,2023-08-28,Summer,202.0,No,0,No,Express,4.2,L,Blue
3487,1048,2001,2023-03-29,Spring,50.0,No,0,No,2-Day Shipping,4.0,L,Gray
3488,1048,2031,2024-03-25,Spring,38.0,No,0,No,Standard,3.3,S,Red
3489,1048,2005,2023-01-10,Winter,98.0,No,0,No,Standard,4.7,L,Green
3490,1048,2038,2024-12-03,Winter,102.2,Yes,30,No,Free Shipping,3.7,XL,Orange
3491,1048,2023,2023-02-02,Winter,138.4,Yes,20,No,Free Shipping,4.2,XL,Pink
3492,1048,2045,2024-02-05,Winter,54.6,Yes,30,Yes,Express,3.9,M,Pink
3493,1048,2014,2024-04-07,Spring,102.9,Yes,30,Yes,2-Day Shipping,3.5,XL,Beige
3494,1048,2030,2023-01-28,Winter,17.25,Yes,25,No,Standard,3.7,XL,White
3495,1048,2034,2024-04-10,Spring,31.2,Yes,20,Yes,Express,4.7,S,White
3496,1049,2028,2023-05-13,Spring,49.0,No,0,No,Express,4.2,S,Navy
3497,1049,2033,2023-07-30,Summer,59.0,No,0,No,Express,4.1,XL,Pink
3498,1049,2024,2023-11-14,Fall,111.0,No,0,No,Standard,4.1,XS,Navy
3499,1049,2016,2024-04-01,Spring,66.0,No,0,No,Standard,3.8,M,Pink
3500,1049,2003,2024-05-17,Spring,98.0,No,0,No,Standard,2.1,L,Blue
3501,1049,2045,2024-12-18,Winter,68.0,No,0,No,2-Day Shipping,4.5,L,Gray
3502,1049,2027,2023-07-03,Summer,366.0,No,0,No,Next Day Air,3.4,S,Purple
3503,1049,2006,2024-08-05,Summer,84.0,No,0,No,Standard,4.8,S,Red
3504,1049,2043,2024-10-05,Fall,100.3,Yes,15,No,Express,4.7,XL,White
3505,1049,2027,2024-01-13,Winter,89.0,No,0,No,Free Shipping,3.5,L,Beige
3506,1050,2043,2023-06-18,Summer,73.8,Yes,10,Yes,Free Shipping,3.3,L,Green
3507,1050,2007,2023-12-18,Winter,45.0,No,0,No,Standard,3.9,XS,Purple
3508,1050,2010,2023-05-20,Spring,163.0,No,0,No,Express,4.0,XS,Brown
3509,1050,2035,2024-11-03,Fall,66.0,No,0,No,Express,4.0,M,Navy
3510,1050,2001,2023-06-24,Summer,31.0,No,0,No,Standard,3.5,L,Navy
3511,1050,2005,2023-03-21,Spring,36.0,No,0,No,Express,3.5,S,Purple
3512,1050,2025,2023-02-05,Winter,43.0,No,0,No,Free Shipping,3.6,XL,Yellow
3513,1050,2004,2024-11-09,Fall,141.0,No,0,No,Free Shipping,3.4,L,Black
3514,1051,2023,2024-09-04,Fall,46.75,Yes,15,Yes,Express,4.9,S,Gray
3515,1051,2043,2023-04-04,Spring,41.6,Yes,20,No,Free Shipping,4.7,XS,Gray
3516,1051,2005,2023-04-09,Spring,56.0,No,0,No,Free Shipping,3.3,M,Blue
3517,1051,2040,2024-07-29,Summer,87.5,Yes,30,Yes,Express,3.9,S,Gray
3518,1051,2008,2023-04-19,Spring,37.6,Yes,20,Yes,Standard,3.2,S,White
3519,1051,2026,2024-11-04,Fall,91.0,No,0,No,Standard,3.9,S,Green
3520,1051,2005,2023-11-05,Fall,98.0,No,0,No,Free Shipping,3.4,XL,Navy
3521,1051,2022,2023-09-15,Fall,13.0,No,0,No,Free Shipping,5.0,S,Blue
3522,1051,2039,2023-06-29,Summer,252.0,No,0,No,Next Day Air,4.4,L,White
3523,1051,2009,2023-12-10,Winter,42.0,No,0,No,Express,4.3,S,Brown
3524,1051,2042,2024-08-24,Summer,280.0,No,0,No,Free Shipping,3.6,XS,Red
3525,1051,2017,2023-08-31,Summer,179.0,No,0,No,Standard,4.3,M,Beige
3526,1051,2025,2023-10-31,Fall,18.9,Yes,10,Yes,Free Shipping,3.6,L,Purple
3527,1051,2026,2023-12-03,Winter,48.6,Yes,10,Yes,Next Day Air,4.1,M,Orange
3528,1052,2003,2023-01-25,Winter,69.0,No,0,No,Standard,3.8,XL,Black
3529,1052,2045,2024-11-11,Fall,61.0,No,0,No,Standard,4.5,L,Brown
3530,1052,2006,2023-11-26,Fall,79.5,Yes,25,Yes,Standard,3.3,S,Gray
3531,1052,2043,2023-05-09,Spring,51.85,Yes,15,Yes,Standard,3.6,L,Red
3532,1052,2022,2023-06-18,Summer,23.1,Yes,30,Yes,Standard,3.6,L,Yellow
3533,1052,2027,2023-07-26,Summer,189.0,No,0,No,Next Day Air,4.1,M,Green
3534,1052,2027,2024-01-22,Winter,94.5,Yes,30,Yes,Free Shipping,4.5,L,Black
3535,1052,2036,2024-01-26,Winter,114.0,No,0,No,2-Day Shipping,4.6,XL,Brown
3536,1052,2038,2023-06-06,Summer,120.0,No,0,No,Express,3.7,L,Red
3537,1052,2036,2024-01-20,Winter,131.0,No,0,No,Standard,3.3,L,Gray
3538,1052,2043,2023-06-08,Summer,59.2,Yes,20,No,2-Day Shipping,4.1,L,Purple
3539,1052,2005,2024-01-18,Winter,58.8,Yes,30,Yes,2-Day Shipping,3.3,XS,Green
3540,1052,2017,2024-08-02,Summer,88.8,Yes,20,Yes,Free Shipping,4.6,M,Brown
3541,1052,2025,2024-12-27,Winter,30.0,No,0,No,Standard,3.9,L,Green
3542,1052,2044,2023-09-10,Fall,179.2,Yes,20,No,Free Shipping,4.3,S,Red
3543,1053,2009,2024-09-11,Fall,98.0,No,0,No,Standard,3.5,XL,Yellow
3544,1053,2021,2023-06-15,Summer,47.25,Yes,25,Yes,Free Shipping,3.9,XS,Brown
3545,1053,2013,2023-07-13,Summer,41.6,Yes,20,Yes,Free Shipping,4.1,L,Pink
3546,1053,2030,2023-11-12,Fall,38.0,No,0,No,2-Day Shipping,4.9,XS,Yellow
3547,1053,2036,2024-08-09,Summer,159.0,No,0,No,Express,4.7,S,Purple
3548,1053,2019,2024-02-12,Winter,100.5,Yes,25,No,Standard,3.2,L,Brown
3549,1053,2030,2024-03-02,Spring,30.0,No,0,No,Express,3.5,S,Gray
3550,1053,2017,2024-05-13,Spring,81.2,Yes,30,Yes,Standard,4.7,XS,Purple
3551,1053,2044,2023-07-07,Summer,148.5,Yes,25,No,2-Day Shipping,4.0,XS,Yellow
3552,1054,2010,2023-06-20,Summer,80.0,Yes,20,Yes,Standard,2.2,S,Beige
3553,1054,2020,2024-05-11,Spring,126.0,No,0,No,Standard,2.0,XS,Yellow
3554,1054,2005,2024-08-19,Summer,36.0,Yes,10,Yes,Free Shipping,3.1,M,Beige
3555,1054,2031,2024-04-29,Spring,31.0,No,0,No,Free Shipping,3.0,M,Blue
3556,1054,2041,2023-09-03,Fall,81.0,No,0,No,Standard,3.1,M,Blue
3557,1054,2021,2023-04-13,Spring,60.0,No,0,No,Free Shipping,4.1,S,Black
3558,1054,2035,2024-09-08,Fall,50.0,No,0,No,Free Shipping,2.8,S,Blue
3559,1054,2022,2024-04-07,Spring,29.0,No,0,No,Free Shipping,4.6,S,Black
3560,1054,2041,2024-10-15,Fall,68.4,Yes,10,Yes,Free Shipping,4.9,L,Gray
3561,1055,2033,2024-09-13,Fall,82.0,No,0,No,Standard,3.8,L,Beige
3562,1055,2010,2024-11-05,Fall,105.0,No,0,No,Standard,2.9,S,Brown
3563,1055,2016,2024-08-08,Summer,161.1,Yes,10,Yes,Free Shipping,2.9,XL,Beige
3564,1055,2020,2023-06-22,Summer,97.0,No,0,No,Free Shipping,3.4,S,Gray
3565,1055,2034,2023-06-24,Summer,193.0,No,0,No,Next Day Air,2.3,XS,Navy
3566,1055,2001,2023-12-01,Winter,54.0,No,0,No,Standard,2.7,L,Yellow
3567,1055,2043,2023-05-07,Spring,101.25,Yes,25,Yes,Free Shipping,2.3,S,Pink
3568,1055,2017,2024-09-07,Fall,86.0,No,0,No,Free Shipping,3.1,L,Yellow
3569,1055,2011,2024-10-19,Fall,85.0,No,0,No,2-Day Shipping,4.6,S,Red
3570,1056,2036,2023-04-29,Spring,67.9,Yes,30,Yes,Free Shipping,4.8,XS,Pink
3571,1056,2012,2024-01-12,Winter,28.0,No,0,No,Free Shipping,4.9,XS,Red
3572,1056,2039,2023-03-05,Spring,241.0,No,0,No,Next Day Air,4.5,M,Orange
3573,1056,2010,2024-01-09,Winter,112.0,No,0,No,Standard,3.8,L,Black
3574,1056,2045,2024-07-05,Summer,70.4,Yes,20,No,Express,4.5,L,Navy
3575,1056,2001,2024-09-07,Fall,43.2,Yes,10,Yes,Standard,3.8,XS,Red
3576,1056,2002,2024-12-24,Winter,45.0,No,0,No,Standard,2.6,L,Black
3577,1056,2009,2023-12-08,Winter,59.0,No,0,No,Free Shipping,2.6,S,Purple
3578,1057,2026,2023-02-23,Winter,65.0,No,0,No,Standard,4.5,S,Black
3579,1057,2010,2024-07-15,Summer,144.0,Yes,20,Yes,Express,4.6,XL,Purple
3580,1057,2026,2023-10-17,Fall,92.0,No,0,No,2-Day Shipping,3.6,L,White
3581,1057,2026,2023-05-15,Spring,102.0,No,0,No,2-Day Shipping,4.2,M,Beige
3582,1057,2017,2024-11-01,Fall,111.0,No,0,No,Express,4.0,S,Gray
3583,1057,2043,2023-08-12,Summer,152.0,No,0,No,Standard,4.5,XL,White
3584,1057,2040,2024-11-25,Fall,53.55,Yes,15,No,Standard,4.9,L,Navy
